Pred_X,Pred_Y,True_X,True_Y,Adjusted_Pred_X,Adjusted_Pred_Y,Adjusted_Pred_X_GD,Adjusted_Pred_Y_GD,Deviation_X,Deviation_Y,Adjusted_Pred_X_new,Adjusted_Pred_Y_new,Adjusted_Pred_X_new2,Adjusted_Pred_Y_new2,Adjusted_Pred_X_new3,Adjusted_Pred_Y_new3,Adjusted_Pred_X_new4,Adjusted_Pred_Y_new4,Adjusted_Pred_X_new5,Adjusted_Pred_Y_new5,Adjusted_Pred_X_new6,Adjusted_Pred_Y_new6,Adjusted_Pred_X_final,Adjusted_Pred_Y_final,Adjusted_Pred_X_last,Adjusted_Pred_Y_last,Adjusted_Pred_X_another,Adjusted_Pred_Y_another,Adjusted_Pred_X_finaltry,Adjusted_Pred_Y_finaltry,Final_Adjusted_Pred_X,Final_Adjusted_Pred_Y,Final_Adjusted_Pred_X_new,Final_Adjusted_Pred_Y_new
3.100476,3.2289884,3.1491594,3.250136,23.753287922116904,25.006733780459754,3.1088787949455257,3.2317896815745843,0.04868339999999982,0.021147599999999933,3.1248177,3.2289884,3.1394227199999998,3.24590648,3.11508102,3.2289884,3.100476,3.2289884,3.100476,3.2289884,3.100476,3.2289884,3.5428863407447477,4.0169147622243795,3.100476,3.2289884,3.100476,3.2289884,3.100476,3.2289884,3.1540277399999996,3.25225076,3.635993399999997,3.461611999999999
3.1532035,3.2594674,3.1596575,3.2544796,24.15724250486917,25.24277682071801,3.1616062949455257,3.2622686815745845,0.006453999999999738,0.00498780000000032,3.1532035,3.2594674,3.1532035,3.2594674,3.1532035,3.2594674,3.1532035,3.2594674,3.1532035,3.2594674,3.1532035,3.2594674,2.9233599273631814,3.628904652564949,3.1532035,3.2594674,3.1532035,3.2594674,3.1532035,3.2594674,3.1603028999999996,3.2539808199999998,3.224197499999997,3.2046015999999966
3.1426034,3.2607377,3.170349,3.258904,24.07603328818656,25.252614593415277,3.1510061949455257,3.2635389815745843,0.027745599999999815,0.0018337000000001602,3.1426034,3.2607377,3.16479988,3.2607377,3.1426034,3.2607377,3.1426034,3.2607377,3.1426034,3.2607377,3.1426034,3.2607377,2.2932415215744215,2.760693464128488,3.1426034,3.2607377,3.1426034,3.2607377,3.1426034,3.2607377,3.17312356,3.2587206299999996,3.4478049999999976,3.240566999999998
3.1622956,3.2876601,3.1829855,3.2634418,24.2268986702827,25.461113728788774,3.170698394945526,3.2904613815745845,0.020689899999999817,0.024218300000000248,3.1622956,3.2876601,3.1622956,3.26828546,3.1622956,3.2876601,3.1622956,3.2876601,3.1622956,3.2876601,3.1622956,3.2876601,2.8959545412769128,2.5776830656179244,3.1622956,3.2876601,3.1622956,3.2876601,3.1622956,3.2876601,3.18505449,3.26101997,3.3898844999999977,3.021258799999998
3.159231,3.277065,3.193806,3.267177,24.203420234659873,25.379060524423792,3.1676337949455258,3.2798662815745843,0.0345749999999998,0.009887999999999675,3.159231,3.277065,3.186891,3.277065,3.1696035,3.277065,3.159231,3.277065,3.159231,3.277065,3.159231,3.277065,2.843206810843583,3.8252842614173868,3.159231,3.277065,3.159231,3.277065,3.159231,3.277065,3.1972635,3.2661882,3.539555999999997,3.1682970000000035
3.156449,3.2720635,3.204582,3.2707126,24.18210684697381,25.34032666616559,3.1648517949455255,3.274864781574584,0.04813299999999998,0.0013508999999998217,3.1805155,3.2720635,3.1949554,3.2720635,3.1708889,3.2720635,3.156449,3.2720635,3.156449,3.2720635,3.156449,3.2720635,2.528051921762584,3.031970723360342,3.156449,3.2720635,3.156449,3.2720635,3.156449,3.2720635,3.2093952999999997,3.27057751,3.6859119999999987,3.2572036000000018
3.1989903,3.300928,3.2188935,3.2751093,24.508023173202805,25.563866294615817,3.207393094945526,3.3037292815745842,0.0199031999999999,0.02581869999999986,3.1989903,3.300928,3.1989903,3.28027304,3.1989903,3.300928,3.1989903,3.300928,3.1989903,3.300928,3.1989903,3.300928,2.905313474708693,2.655544205250789,3.1989903,3.300928,3.1989903,3.300928,3.1989903,3.300928,3.22088382,3.27252743,3.4179254999999986,3.016922300000002
3.2029264,3.3144722,3.2352793,3.2794397,24.53817832247351,25.66875865151289,3.2113291949455256,3.3172734815745843,0.03235290000000024,0.0350324999999998,3.2029264,3.3144722,3.22880872,3.2864462000000003,3.2029264,3.30396245,3.2029264,3.3144722,3.2029264,3.3144722,3.2029264,3.3144722,3.7916409215181734,4.17744335424963,3.2029264,3.3144722,3.2029264,3.3144722,3.2029264,3.3144722,3.2385145900000003,3.27593645,3.5588083000000017,2.929114700000003
3.2072089,3.313751,3.2516725,3.2835784,24.570987302619287,25.66317335538656,3.2156116949455256,3.3165522815745843,0.04446360000000027,0.030172599999999772,3.2072089,3.313751,3.2427797800000002,3.28961292,3.22054798,3.313751,3.2072089,3.313751,3.2072089,3.313751,3.2072089,3.313751,2.3827126371780785,2.59279327688213,3.2072089,3.313751,3.2072089,3.313751,3.2072089,3.313751,3.2561188600000004,3.28056114,3.696308500000002,2.981852400000003
3.2239878,3.3256774,3.2644625,3.286173,24.699533384806802,25.755536743796156,3.232390594945526,3.3284786815745844,0.040474699999999864,0.03950440000000022,3.2239878,3.3256774,3.25636756,3.29407388,3.2361302100000002,3.31382608,3.2239878,3.3256774,3.2239878,3.3256774,3.2239878,3.3256774,3.482289352166195,3.257516653112033,3.2239878,3.3256774,3.2239878,3.3256774,3.2239878,3.3256774,3.26850997,3.2822225599999997,3.669209499999998,2.8911289999999985
3.2252202,3.3268042,3.2752116,3.2883844,24.708975016361183,25.76426318815992,3.2336229949455255,3.3296054815745846,0.04999140000000013,0.038419800000000226,3.2502158999999997,3.3268042,3.26521332,3.29606836,3.24021762,3.3152782600000004,3.2252202,3.3268042,3.2252202,3.3268042,3.2252202,3.3268042,3.9054624390885166,2.7780711798853934,3.2252202,3.3268042,3.2252202,3.3268042,3.2252202,3.3268042,3.2802107400000002,3.2845424199999997,3.7751256,2.9041863999999986
3.2627206,3.344384,3.2862132,3.290378,24.9962721276417,25.900409040685656,3.271123394945526,3.347185281574584,0.023492599999999975,0.054005999999999776,3.2627206,3.317381,3.2815146800000004,3.3011792,3.2627206,3.3281821999999996,3.2627206,3.3119804,3.2627206,3.344384,3.2627206,3.344384,3.6426985415598008,4.210329631262778,3.2627206,3.344384,3.2627206,3.344384,3.2627206,3.344384,3.28856246,3.2849774,3.5211391999999995,2.7503180000000036
3.2628949,3.3448832,3.2972145,3.291965,24.99760747037127,25.904275069285575,3.2712976949455257,3.3476844815745843,0.034319599999999895,0.05291820000000014,3.2628949,3.3184240999999997,3.29035058,3.30254864,3.27319078,3.3290077399999998,3.2628949,3.31313228,3.2628949,3.3448832,3.2628949,3.3448832,2.9696262616942564,2.5192332782894087,3.2628949,3.3448832,3.2628949,3.3448832,3.2628949,3.3448832,3.30064646,3.2866731799999997,3.640410499999998,2.7627829999999998
3.3003213,3.3909001,3.3101306,3.293662,25.28433765473274,26.260650573050793,3.3087240949455254,3.3937013815745845,0.009809300000000132,0.09723810000000022,3.3003213,3.34228105,3.3003213,3.31310962,3.3003213,3.36172867,3.3003213,3.33255724,3.3003213,3.31310962,3.3003213,3.30338581,3.922853501209389,3.539702233897019,3.3003213,3.3909001,3.3003213,3.293662,3.3003213,3.293662,3.31111153,3.293662,3.4082236000000012,3.293662
3.3245366,3.3873458,3.3213305,3.2948287,25.469855295579,26.233124480397162,3.3329393949455257,3.390147081574584,0.0032060999999998785,0.0925170999999998,3.3245366,3.34108725,3.3245366,3.31333212,3.3245366,3.35959067,3.3245366,3.33183554,3.3245366,3.31333212,3.3245366,3.30408041,3.9720239515063493,3.94468418833836,3.3245366,3.3873458,3.3245366,3.2948287,3.3245366,3.3873458,3.32100989,3.28557699,3.2892695000000014,2.369657700000004
3.3312705,3.3994405,3.334327,3.2959983,25.521444879094158,26.326791259458535,3.3396732949455257,3.4022417815745842,0.0030565000000000175,0.10344219999999993,3.3312705,3.3477194,3.3312705,3.3166867399999997,3.3312705,3.3684078399999997,3.3312705,3.33737518,3.3312705,3.3166867399999997,3.3312705,3.30634252,3.0463177005067648,2.522699927255429,3.3312705,3.3994405,3.3312705,3.2959983,3.3312705,3.2959983,3.33463265,3.2959983,3.364892,3.2959983
3.3558958,3.4133363,3.3456252,3.2964697,25.710103601518878,26.434406564383913,3.3642985949455255,3.4161375815745845,0.010270599999999686,0.11686660000000026,3.3558958,3.354903,3.3558958,3.31984302,3.3558958,3.37827632,3.3558958,3.34321634,3.3558958,3.31984302,3.3558958,3.30815636,3.2148854327171894,3.418599928256694,3.3558958,3.4133363,3.3558958,3.2964697,3.3558958,3.2964697,3.34459814,3.2964697,3.2429192000000038,3.2964697
3.347817,3.404963,3.3567977,3.2971146,25.648210504308903,26.369559975289967,3.3562197949455257,3.4077642815745843,0.008980699999999953,0.10784839999999996,3.347817,3.3510388,3.347817,3.31868428,3.347817,3.37260848,3.347817,3.34025396,3.347817,3.31868428,3.347817,3.30789944,3.3043113307214425,4.0312399782915715,3.347817,3.404963,3.347817,3.2971146,3.347817,3.2971146,3.35769577,3.2971146,3.4466046999999995,3.2971146
3.37748,3.428738,3.3660989,3.2972872,25.875463925923437,26.553684234030083,3.3858827949455255,3.4315392815745844,0.011381099999999922,0.1314508000000001,3.37748,3.3630126000000002,3.37748,3.32357736,3.37748,3.38930276,3.37748,3.34986752,3.37748,3.32357736,3.37748,3.31043228,3.6986234932787925,3.781040470704615,3.37748,3.2972872,3.37748,3.2972872,3.37748,3.2972872,3.36496079,3.2972872,3.252287900000001,3.2972872
3.3752718,3.4162796,3.374961,3.2971203,25.85854652021231,26.457200799115768,3.383674594945526,3.4190808815745846,0.0003108000000002775,0.11915930000000019,3.3752718,3.3566999500000003,3.3752718,3.32095216,3.3752718,3.38053181,3.3752718,3.34478402,3.3752718,3.32095216,3.3752718,3.3090362300000002,3.7478278896141557,4.302907404806459,3.3752718,3.4162796,3.3752718,3.2971203,3.3752718,3.2971203,3.37492992,3.2971203,3.371852999999997,3.2971203
3.3973453,3.4160092,3.3870523,3.2965364,26.027655457339655,26.45510670029081,3.4057480949455257,3.4188104815745843,0.010292999999999886,0.11947280000000005,3.3973453,3.3562728,3.3973453,3.32043096,3.3973453,3.3801673599999997,3.3973453,3.34432552,3.3973453,3.32043096,3.3973453,3.30848368,4.171320640917886,3.178952681866792,3.3973453,3.4160092,3.3973453,3.2965364,3.3973453,3.2965364,3.3860230000000002,3.2965364,3.2841223000000017,3.2965364
3.4183428,3.41548,3.4054046,3.2956848,26.188520970617184,26.451008338241376,3.4267455949455257,3.4182812815745844,0.012938200000000233,0.11979519999999999,3.4183428,3.3555824000000003,3.4183428,3.31964384,3.4183428,3.37954144,3.4183428,3.34360288,3.4183428,3.31964384,3.4183428,3.30766432,3.22704364919943,2.595330540092302,3.4183428,3.41548,3.4183428,3.2956848,3.4183428,3.2956848,3.40411078,3.2956848,3.276022599999998,3.2956848
3.4065106,3.4020245,3.4184303,3.2952309,26.09787242073256,26.346802913910036,3.4149133949455255,3.4048257815745844,0.011919699999999978,0.10679360000000004,3.4065106,3.3486276999999998,3.4065106,3.31658962,3.4065106,3.36998642,3.4065106,3.33794834,3.4065106,3.31658962,3.4065106,3.30591026,3.6464837509157393,4.0966157737503845,3.4065106,3.4020245,3.4065106,3.2952309,3.4065106,3.2952309,3.4196222699999996,3.2952309,3.537627299999999,3.2952309
3.4190702,3.3942666,3.430103,3.2949705,26.194093709007852,26.28672225831046,3.427472994945526,3.3970678815745843,0.011032799999999732,0.09929610000000011,3.4190702,3.34461855,3.4190702,3.3148297199999996,3.4190702,3.3644777699999997,3.4190702,3.33468894,3.4190702,3.3148297199999996,3.4190702,3.3049001099999997,3.071837335355794,2.4943013683746615,3.4190702,3.3942666,3.4190702,3.2949705,3.4190702,3.2949705,3.43120628,3.2949705,3.5404309999999968,3.2949705
3.4303386,3.3859093,3.440043,3.2947001,26.280422888663356,26.221999580389586,3.4387413949455254,3.388710581574584,0.00970440000000039,0.09120919999999977,3.4303386,3.3403047,3.4303386,3.31294194,3.4303386,3.35854654,3.4303386,3.33118378,3.4303386,3.31294194,3.4303386,3.30382102,4.199555345380611,2.8406253284342795,3.4303386,3.3859093,3.4303386,3.2947001,3.4303386,3.3859093,3.4410134400000003,3.28557918,3.537087000000004,2.382608100000004
3.4785063,3.3869233,3.451833,3.2944539,26.64944404755836,26.22985245098317,3.4869090949455255,3.3897245815745842,0.026673299999999678,0.0924693999999997,3.4785063,3.3406886,3.45716766,3.31294778,3.4785063,3.35918248,3.4785063,3.33144166,3.4785063,3.31294778,3.4785063,3.3037008400000003,2.6295255074443302,2.710299273523632,3.4785063,3.3869233,3.4785063,3.2944539,3.4785063,3.3869233,3.44916567,3.28520696,3.185100000000004,2.3697599000000054
3.4698844,3.3765395,3.4636104,3.2942297,26.58339016643311,26.149435648547602,3.478287194945526,3.379340781574584,0.006274000000000335,0.08230979999999999,3.4698844,3.3353846,3.4698844,3.31069166,3.4698844,3.35184656,3.4698844,3.32715362,3.4698844,3.31069166,3.4698844,3.3765395,3.022119450361633,3.3463697218456763,3.4698844,3.3765395,3.4698844,3.2942297,3.4698844,3.3765395,3.462983,3.28599872,3.4008703999999965,2.4711317000000017
3.486174,3.368379,3.4753458,3.2940495,26.708187635897836,26.086237078055543,3.4945767949455258,3.3711802815745844,0.010828200000000177,0.07432950000000016,3.486174,3.33121425,3.486174,3.3089154,3.486174,3.34608015,3.486174,3.3237813,3.486174,3.3089154,3.486174,3.368379,4.153873571147796,3.159079900821016,3.486174,3.368379,3.486174,3.2940495,3.486174,3.368379,3.47426298,3.2866165499999997,3.3670637999999986,2.5507545
3.5002983,3.353316,3.4854417,3.2939448,26.816396364040983,25.969582453054393,3.5087010949455255,3.3561172815745843,0.014856599999999887,0.05937120000000018,3.5002983,3.3236304,3.5002983,3.30581904,3.5002983,3.33550464,3.5002983,3.31769328,3.5002983,3.353316,3.5002983,3.353316,4.122165692938851,2.9699994043384708,3.5002983,3.353316,3.5002983,3.353316,3.5002983,3.353316,3.48395604,3.2880076799999998,3.3368757000000016,2.7002327999999993
3.5134997,3.3537347,3.4957166,3.2938776,26.917534594162756,25.972825053564783,3.5219024949455258,3.3565359815745843,0.01778309999999994,0.059857099999999885,3.5134997,3.3238061500000002,3.5134997,3.30584902,3.5134997,3.33577757,3.5134997,3.31782044,3.5134997,3.3537347,3.5134997,3.3537347,3.003469676315139,2.682691747476264,3.5134997,3.3537347,3.5134997,3.3537347,3.5134997,3.3537347,3.49393829,3.28789189,3.317885600000001,2.6953066000000026
3.5482607,3.366612,3.5058436,3.2937462,27.183844683794383,26.07255263787915,3.556663494945526,3.3694132815745843,0.04241710000000021,0.07286579999999976,3.5482607,3.3301791,3.51432702,3.30831936,3.53553557,3.34475226,3.5482607,3.32289252,3.5482607,3.30831936,3.5482607,3.366612,3.2975932526867506,3.570981371850663,3.5482607,3.366612,3.5482607,3.2937462,3.5482607,3.366612,3.50160189,3.28645962,3.0816725999999988,2.5650882000000044
3.533502,3.3592625,3.5162153,3.293691,27.070775706496654,26.015634814972294,3.5419047949455256,3.362063781574584,0.0172867000000001,0.0655714999999999,3.533502,3.32647675,3.533502,3.3068052999999997,3.533502,3.3395910499999997,3.533502,3.3199196,3.533502,3.3068052999999997,3.533502,3.3592625,3.1019138088820215,3.007589456341392,3.533502,3.3592625,3.533502,3.293691,3.533502,3.3592625,3.51448663,3.28713385,3.3433482999999993,2.6379760000000023
3.5238461,3.3423438,3.5264695,3.2936656,26.99680017085401,25.88460881722902,3.5322488949455257,3.3451450815745845,0.0026234000000000535,0.048678199999999894,3.5238461,3.3180047000000004,3.5238461,3.3034012400000003,3.5238461,3.32774034,3.5238461,3.3423438,3.5238461,3.3423438,3.5238461,3.3423438,3.986786849770939,2.8340459551537105,3.5238461,3.3423438,3.5238461,3.3423438,3.5238461,3.3423438,3.52673184,3.2887977800000003,3.5527035000000007,2.806883600000002
3.5479674,3.3361607,3.5366843,3.293676,27.181597661289594,25.83672411883928,3.5563701949455258,3.3389619815745846,0.01128309999999999,0.04248470000000015,3.5479674,3.31491835,3.5479674,3.30217294,3.5479674,3.3234152900000002,3.5479674,3.3361607,3.5479674,3.3361607,3.5479674,3.3361607,4.306645239888474,2.9047682672353026,3.5479674,3.3361607,3.5479674,3.3361607,3.5479674,3.3361607,3.53555599,3.28942753,3.4238533000000007,2.8688289999999994
3.5249166,3.3031483,3.547029,3.2936258,27.00500145824363,25.581061293214375,3.5333193949455257,3.3059495815745845,0.022112400000000143,0.0095225000000001,3.5249166,3.3031483,3.5249166,3.3031483,3.5249166,3.3031483,3.5249166,3.3031483,3.5249166,3.3031483,3.5249166,3.3031483,3.8581932382354704,3.4536901175426067,3.5249166,3.3031483,3.5249166,3.3031483,3.5249166,3.3031483,3.54924024,3.29267355,3.768153000000001,3.198400799999999
3.5631614,3.3211977,3.5637693,3.2934918,27.2980015478827,25.720843938669844,3.5715641949455255,3.3239989815745843,0.0006079000000003276,0.02770589999999995,3.5631614,3.3211977,3.5631614,3.29903298,3.5631614,3.3211977,3.5631614,3.3211977,3.5631614,3.3211977,3.5631614,3.3211977,4.373285037505757,2.8246205852882933,3.5631614,3.3211977,3.5631614,3.3211977,3.5631614,3.3211977,3.56383009,3.29072121,3.5698483000000034,3.016432800000001
3.5713394,3.2867274,3.5788214,3.293329,27.36065463361117,25.453890481843374,3.5797421949455255,3.2895286815745846,0.007481999999999989,0.006601599999999763,3.5713394,3.2867274,3.5713394,3.2867274,3.5713394,3.2867274,3.5713394,3.2867274,3.5713394,3.2867274,3.5713394,3.2867274,3.51331898229914,3.119209961977322,3.5713394,3.2867274,3.5713394,3.2867274,3.5713394,3.2867274,3.5795695999999997,3.2939891599999997,3.6536413999999997,3.3593449999999976
3.5731397,3.29758,3.5889554,3.293258,27.37444704621046,25.537937881650016,3.5815424949455257,3.3003812815745843,0.0158157000000001,0.004322000000000159,3.5731397,3.29758,3.5731397,3.29758,3.5731397,3.29758,3.5731397,3.29758,3.5731397,3.29758,3.5731397,3.29758,3.804444606648271,4.179120723472294,3.5731397,3.29758,3.5731397,3.29758,3.5731397,3.29758,3.59053697,3.2928257999999997,3.7471124000000007,3.250037999999998
3.5870802,3.2923853,3.6007085,3.293145,27.481247650465505,25.497707795976943,3.5954829949455256,3.295186581574584,0.013628300000000149,0.0007597000000001408,3.5870802,3.2923853,3.5870802,3.2923853,3.5870802,3.2923853,3.5870802,3.2923853,3.5870802,3.2923853,3.5870802,3.2923853,4.259709582204501,3.6250847435094147,3.5870802,3.2923853,3.5870802,3.2923853,3.5870802,3.2923853,3.6020713300000002,3.29322097,3.736991500000001,3.3007420000000014
3.6343462,3.28836,3.6126823,3.293092,27.843360728240263,25.46653406816594,3.6427489949455256,3.2911612815745843,0.02166390000000007,0.0047320000000001805,3.6343462,3.28836,3.6343462,3.28836,3.6343462,3.28836,3.6343462,3.28836,3.6343462,3.28836,3.6343462,3.28836,3.9293599238331627,2.5697964705135936,3.6343462,3.28836,3.6343462,3.28836,3.6343462,3.28836,3.6105159099999997,3.2935652,3.3960432999999997,3.340412000000002
3.6479673,3.287989,3.6245136,3.2928877,27.947714353333943,25.463660877840283,3.6563700949455256,3.2907902815745844,0.023453700000000133,0.004898700000000034,3.6479673,3.287989,3.62920434,3.287989,3.6479673,3.287989,3.6479673,3.287989,3.6479673,3.287989,3.6479673,3.287989,3.8401575278329503,2.528639850684244,3.6479673,3.287989,3.6479673,3.287989,3.6479673,3.287989,3.6221682299999998,3.29337757,3.389976599999999,3.3418747000000004
3.645983,3.2863686,3.6348217,3.2928398,27.93251228461164,25.45111177378718,3.654385794945526,3.2891698815745842,0.011161300000000374,0.00647120000000001,3.645983,3.2863686,3.645983,3.2863686,3.645983,3.2863686,3.645983,3.2863686,3.645983,3.2863686,3.645983,3.2863686,4.369716196429307,3.5118847844821737,3.645983,3.2863686,3.645983,3.2863686,3.645983,3.2863686,3.6337055699999996,3.29348692,3.5232086999999965,3.3575518
3.6679177,3.2541947,3.6450913,3.292683,28.100557850707055,25.2019426680762,3.6763204949455255,3.2569959815745846,0.022826400000000024,0.03848829999999959,3.6679177,3.2541947,3.64965658,3.28498534,3.6679177,3.26574119,3.6679177,3.2541947,3.6679177,3.2541947,3.6679177,3.2541947,3.491822227244839,3.418956512388242,3.6679177,3.2541947,3.6679177,3.2541947,3.6679177,3.2541947,3.6428086599999996,3.2965318299999997,3.4168273,3.677565999999995
3.6852663,3.2708573,3.6553528,3.292627,28.233468504053715,25.330985312605453,3.6936690949455255,3.2736585815745842,0.029913499999999704,0.021769700000000114,3.6852663,3.2708573,3.6613355000000003,3.28827306,3.6852663,3.2708573,3.6852663,3.2708573,3.6852663,3.2708573,3.6852663,3.2708573,3.855209134121565,3.1915574284527,3.6852663,3.2708573,3.6852663,3.2708573,3.6852663,3.2708573,3.6523614500000003,3.29480397,3.3562178000000036,3.5103240000000007
3.7084038,3.2667983,3.6638653,3.2926724,28.410728930935907,25.299550596886164,3.716806594945526,3.2695995815745844,0.04453850000000026,0.02587409999999979,3.7084038,3.2667983,3.672773,3.2874975799999997,3.69504225,3.2667983,3.7084038,3.2667983,3.7084038,3.2667983,3.7084038,3.2667983,3.232743463887799,3.8455371949878376,3.7084038,3.2667983,3.7084038,3.2667983,3.7084038,3.2667983,3.65941145,3.2952598099999997,3.218480299999998,3.5514133999999973
3.7060893,3.2544932,3.6738265,3.2927225,28.39299714236675,25.204254385898867,3.7144920949455256,3.2572944815745846,0.032262799999999814,0.0382292999999998,3.7060893,3.2544932,3.68027906,3.28507664,3.7060893,3.26596199,3.7060893,3.2544932,3.7060893,3.2544932,3.7060893,3.2544932,3.518230036008851,2.5900936842691324,3.7060893,3.2544932,3.7060893,3.2544932,3.7060893,3.2544932,3.6706002200000003,3.29654543,3.3511985000000024,3.675015499999997
3.7102487,3.254399,3.6788955,3.2926958,28.424863031921532,25.20352485886739,3.718651494945526,3.257200281574584,0.0313532000000003,0.03829680000000035,3.7102487,3.254399,3.6851661399999998,3.2850364400000003,3.7102487,3.26588804,3.7102487,3.254399,3.7102487,3.254399,3.7102487,3.254399,3.9102512127809126,4.141139835665791,3.7102487,3.254399,3.7102487,3.254399,3.7102487,3.254399,3.6757601799999997,3.29652548,3.3653634999999973,3.675663800000003
3.735466,3.2327251,3.692303,3.2928054,28.61805716969857,25.03567246048643,3.743868794945526,3.2355263815745845,0.043163000000000284,0.060080300000000086,3.735466,3.26276525,3.7009355999999998,3.28078934,3.7225171,3.25074919,3.735466,3.26877328,3.735466,3.2327251,3.735466,3.2327251,3.502797542954235,2.9705436302757326,3.735466,3.2327251,3.735466,3.2327251,3.735466,3.2327251,3.6879866999999997,3.29881343,3.260672999999998,3.8936083999999997
3.7518573,3.2575386,3.7006814,3.2928703,28.743633780618246,25.2278393288039,3.760260094945526,3.2603398815745845,0.05117590000000005,0.035331699999999966,3.72626935,3.2575386,3.71091658,3.28580396,3.7365045300000004,3.26813811,3.7518573,3.2575386,3.7518573,3.2575386,3.7518573,3.2575386,4.221972468465315,2.7897981353046477,3.7518573,3.2575386,3.7518573,3.2575386,3.7518573,3.2575386,3.69556381,3.29640347,3.188922400000001,3.646187299999999
3.7584457,3.2370467,3.7091315,3.2929308,28.794108663231775,25.0691408683338,3.7668484949455254,3.2398479815745844,0.049314199999999975,0.0558841000000001,3.7337885999999996,3.26498875,3.7189943399999996,3.28175398,3.74365144,3.25381193,3.7584457,3.27057716,3.7584457,3.2370467,3.7584457,3.2370467,3.47751412340414,3.629785197686729,3.7584457,3.2370467,3.7584457,3.2370467,3.7584457,3.2370467,3.7042000799999997,3.2985192100000003,3.215989500000001,3.8517718
3.7541614,3.2409487,3.7193313,3.2930532,28.761285892971753,25.0993597056673,3.7625641949455257,3.2437499815745845,0.0348301000000002,0.0521045,3.7541614,3.26700095,3.72629732,3.2826323,3.74371237,3.25658005,3.7541614,3.2722114,3.7541614,3.2409487,3.7541614,3.2409487,3.178702322321483,3.76251323489282,3.7541614,3.2409487,3.7541614,3.2409487,3.7541614,3.2409487,3.71584829,3.29826365,3.371030299999999,3.814098199999999
3.7666023,3.2368991,3.7278767,3.293307,28.856597799824204,25.06799778776219,3.775005094945526,3.2397003815745844,0.03872560000000025,0.056407899999999955,3.7666023,3.26510305,3.73562182,3.28202542,3.75498462,3.25382147,3.7666023,3.27074384,3.7666023,3.2368991,3.7666023,3.2368991,4.452633772189225,2.943922350939594,3.7666023,3.2368991,3.7666023,3.2368991,3.7666023,3.2368991,3.72400414,3.29894779,3.3406206999999983,3.857385999999998
3.7689266,3.2380822,3.7414653,3.293467,28.87440466790426,25.077160244566205,3.7773293949455256,3.2408834815745844,0.02746129999999969,0.05538480000000012,3.7689266,3.2657746000000003,3.7469575600000002,3.28239004,3.7689266,3.25469764,3.7689266,3.27131308,3.7689266,3.2380822,3.7689266,3.2380822,3.9073610280199276,4.00544726403659,3.7689266,3.2380822,3.7689266,3.2380822,3.7689266,3.2380822,3.7387191700000004,3.2990054800000004,3.4668523000000038,3.847315
3.7747042,3.253862,3.7518911,3.2936566,28.918667870167017,25.19936609012108,3.7831069949455256,3.256663281574584,0.02281310000000003,0.03979460000000001,3.7747042,3.253862,3.75645372,3.2856976799999997,3.7747042,3.26580038,3.7747042,3.253862,3.7747042,3.253862,3.7747042,3.253862,3.8086461838744534,2.4972771711332853,3.7747042,3.253862,3.7747042,3.253862,3.7747042,3.253862,3.74960979,3.29763606,3.5237601,3.691602599999999
3.7912703,3.247878,3.762198,3.293851,29.045583654403558,25.15302331139129,3.7996730949455255,3.2506792815745844,0.029072299999999718,0.04597300000000004,3.7912703,3.2708645,3.76801246,3.2846564000000003,3.7912703,3.2616699000000002,3.7912703,3.247878,3.7912703,3.247878,3.7912703,3.247878,3.9126382124612595,2.5934041262577843,3.7912703,3.247878,3.7912703,3.247878,3.7912703,3.247878,3.7592907700000002,3.2984483,3.4714750000000034,3.7535809999999996
3.8055174,3.2556868,3.7739477,3.2938652,29.154733174785328,25.21349815941021,3.8139201949455255,3.2584880815745842,0.03156969999999992,0.03817840000000006,3.8055174,3.2556868,3.78026164,3.28622952,3.8055174,3.2671403199999998,3.8055174,3.2556868,3.8055174,3.2556868,3.8055174,3.2556868,2.913838828981252,2.9104228303359223,3.8055174,3.2556868,3.8055174,3.2556868,3.8055174,3.2556868,3.77079073,3.29768304,3.4582507000000016,3.6756491999999996
3.7968564,3.2733717,3.7854931,3.294021,29.088379741733934,25.350457953454082,3.8052591949455254,3.2761729815745846,0.011363299999999743,0.02064929999999965,3.7968564,3.2733717,3.7968564,3.2733717,3.7968564,3.2733717,3.7968564,3.2733717,3.7968564,3.2733717,3.7968564,3.2733717,4.535685669895168,3.9308669661999547,3.7968564,3.2733717,3.7968564,3.2733717,3.7968564,3.2733717,3.78435677,3.29608593,3.671860100000003,3.500513999999996
3.830328,3.2631612,3.7973773,3.294308,29.344811512860026,25.271383263911876,3.838730794945526,3.2659624815745842,0.03295070000000022,0.03114680000000014,3.830328,3.2631612,3.80396744,3.28807864,3.830328,3.2631612,3.830328,3.2631612,3.830328,3.2631612,3.830328,3.2631612,3.354862280737815,3.228942758206861,3.830328,3.2631612,3.830328,3.2631612,3.830328,3.2631612,3.79408223,3.29742268,3.4678702999999986,3.6057760000000005
3.832132,3.2748435,3.809076,3.2941735,29.358632271805263,25.361856232487256,3.8405347949455257,3.277644781574584,0.023055999999999965,0.01933000000000007,3.832132,3.2748435,3.8136872,3.2748435,3.832132,3.2748435,3.832132,3.2748435,3.832132,3.2748435,3.832132,3.2748435,3.073025371503396,3.6343979858558315,3.832132,3.2748435,3.832132,3.2748435,3.832132,3.2748435,3.8067704,3.2961065,3.578516000000001,3.4874735
